timestamp,customer_id,amount,avg_user_amount,amount_deviation,tx_velocity,tx_history,new_beneficiary,device,location,city,home_city,channel,merchant_category,kyc_tier,is_holiday,hour,account_type,is_international,is_first_time_international,seconds_since_prev_tx,scenario_tag,is_anomaly
2025-08-23T13:14:09,C00742,68740.0,75320.0,-6580.0,13,1075,0,trusted_device,same_city,Rawalpindi,Rawalpindi,ATM,Cash,medium,0,13,domestic_only,0,0,5,duplicate_tx_60s,1
2025-03-10T13:03:46,C00247,62848.8,67558.4,-4709.6,4,846,0,new_device,same_city,Peshawar,Peshawar,POS,Cash,low,0,13,domestic_only,0,0,165554,normal,0
2025-05-18T15:31:38,C00418,23587.2,16156.0,7428.4,0,95,0,trusted_device,same_city,Faisalabad,Faisalabad,Raast,Cash,low,0,15,domestic_only,0,0,513709,normal,0
2025-02-12T13:29:14,C00530,24903.2,19894.0,5009.2,0,400,0,trusted_device,same_city,Quetta,Quetta,POS,Dining,high,0,13,domestic_only,0,0,23057,normal,0
2025-03-30T17:00:19,C00766,25869.2,18779.6,7092.4,4,17,0,new_device,same_city,Faisalabad,Faisalabad,IBFT,Groceries,high,1,17,domestic_only,0,0,3381610,normal,0
2025-02-03T06:49:33,C00094,22288.0,26961.2,-4673.2,2,62,1,trusted_device,same_city,Faisalabad,Faisalabad,Easypaisa,P2P,low,0,6,domestic_only,0,0,2389198,normal,0
2025-11-06T16:55:02,C00257,10872.4,9755.2,1117.2,15,1994,0,trusted_device,same_city,Multan,Multan,Easypaisa,Travel,low,0,16,domestic_only,0,0,3382570,normal,0
2025-12-07T10:22:24,C00505,57610.0,68054.0,-10444.0,3,337,0,trusted_device,same_city,Hyderabad,Hyderabad,POS,P2P,medium,0,10,domestic_only,0,0,3708070,normal,0
2025-09-09T12:47:34,C00207,55146.0,51032.8,4113.2,1,118,0,trusted_device,same_city,Quetta,Quetta,1LINK,Groceries,low,0,12,domestic_only,0,0,531744,normal,0
2025-08-06T06:34:28,C00389,23332.4,27300.0,-3970.4,5,1160,0,trusted_device,same_city,Rawalpindi,Rawalpindi,1LINK,Electronics,low,0,6,domestic_only,0,0,5845130,normal,0
2025-12-14T13:56:40,C00571,7207.2,7932.4,-725.2,7,276,0,trusted_device,same_city,Quetta,Quetta,1LINK,Others,low,0,13,domestic_only,0,0,268557,normal,0
2025-06-08T13:09:01,C00125,58615.2,55437.2,3178.0,1,576,0,trusted_device,same_city,Quetta,Quetta,ATM,Utilities,medium,1,13,domestic_only,0,0,2688114,normal,0
2025-10-14T18:16:42,C00250,37657.2,28033.6,9623.6,3,239,1,trusted_device,same_city,Karachi,Karachi,Raast,Others,low,0,18,domestic_only,0,0,2434295,normal,0
2025-07-22T17:52:11,C00634,16004.8,17206.0,-1201.2,6,2029,0,trusted_device,same_city,Islamabad,Islamabad,POS,Groceries,low,0,17,domestic_only,0,0,1740801,normal,0
2025-06-09T11:02:11,C00617,87875.2,79539.6,8335.6,2,1164,0,trusted_device,same_city,Sialkot,Sialkot,Easypaisa,Groceries,medium,0,11,domestic_only,0,0,153940,normal,0
2025-10-12T06:29:40,C00318,50792.0,30945.6,19846.4,1,303,0,trusted_device,same_city,Lahore,Lahore,App,Utilities,low,0,6,domestic_only,0,0,498953,normal,0
2025-10-20T21:17:27,C00416,31788.4,40303.2,-8514.8,3,427,0,trusted_device,same_city,Quetta,Quetta,App,Dining,high,0,21,domestic_only,0,0,3141474,normal,0
2025-05-13T08:16:58,C00309,57240.4,55910.4,1332.8,1,1199,0,trusted_device,same_city,Sialkot,Sialkot,Easypaisa,Education,medium,0,8,domestic_only,0,0,584825,normal,0
2025-11-21T12:08:12,C00841,14859.6,14952.0,-92.4,8,1495,0,trusted_device,same_city,Karachi,Karachi,ATM,Cash,medium,0,12,domestic_only,0,0,2764637,normal,0
2025-04-03T14:48:12,C00233,14263.2,27781.6,-13518.4,1,42,0,trusted_device,same_city,Peshawar,Peshawar,1LINK,Cash,medium,0,14,domestic_only,0,0,2745629,normal,0
2025-09-06T12:40:39,C00198,32118.8,36290.8,-4172.0,2,320,1,trusted_device,same_city,Peshawar,Peshawar,IBFT,Groceries,low,0,12,domestic_only,0,0,498711,normal,0
2025-09-27T15:02:49,C00707,16436.0,13230.0,3206.0,6,73,0,trusted_device,same_city,Peshawar,Peshawar,JazzCash,Dining,medium,1,15,domestic_only,0,0,2142246,normal,0
2025-08-06T12:56:58,C00574,16732.8,15713.6,1019.2,8,1790,0,new_device,same_city,Islamabad,Islamabad,Easypaisa,Travel,low,0,12,domestic_only,0,0,2245410,normal,0
2025-04-30T07:35:26,C00312,18606.0,22722.0,-4116.0,10,234,0,trusted_device,different_city,Rawalpindi,Islamabad,ATM,Groceries,low,1,7,domestic_only,0,0,42903,normal,0
2025-07-03T13:57:21,C00691,24410.4,26014.8,-1604.4,6,692,0,trusted_device,same_city,Multan,Multan,POS,Utilities,medium,0,13,domestic_only,0,0,4583978,normal,0
2025-01-10T10:13:05,C00479,42663.6,40286.4,2377.2,0,71,0,trusted_device,same_city,Lahore,Lahore,Raast,Others,high,0,10,domestic_only,0,0,0,normal,0
2025-06-16T06:19:26,C00217,22405.6,21616.0,789.6,7,1938,1,trusted_device,same_city,Karachi,Karachi,Raast,Utilities,low,0,6,domestic_only,0,0,1880374,normal,0
2025-05-26T11:30:42,C00164,12034.4,22596.0,-10561.6,4,48,0,trusted_device,same_city,Peshawar,Peshawar,ATM,P2P,medium,1,11,domestic_only,0,0,55319,normal,0
2025-05-16T15:33:58,C00437,21120.4,16643.2,4477.2,2,187,0,trusted_device,same_city,Peshawar,Peshawar,JazzCash,Dining,medium,0,15,domestic_only,0,0,184276,normal,0
2025-08-06T13:58:58,C00328,80581.2,74499.6,6084.4,3,240,0,trusted_device,same_city,Hyderabad,Hyderabad,1LINK,Electronics,high,0,13,domestic_only,0,0,1477068,normal,0
2025-02-22T13:42:12,C00346,18620.0,41675.2,-23052.4,1,54,0,new_device,same_city,Quetta,Quetta,ATM,Healthcare,low,0,13,domestic_only,0,0,2683557,normal,0
2025-07-21T11:28:14,C00104,17578.4,20938.4,-3360.0,7,2298,0,trusted_device,same_city,Rawalpindi,Rawalpindi,POS,Others,medium,0,11,domestic_only,0,0,80216,normal,0
2025-07-05T15:39:13,C00226,26964.0,29307.6,-2340.8,8,709,0,new_device,same_city,Islamabad,Islamabad,IBFT,Utilities,low,0,15,domestic_only,0,0,10208,normal,0
2025-07-28T12:23:39,C00241,28593.6,25491.2,3105.2,1,500,0,trusted_device,same_city,Karachi,Karachi,IBFT,Travel,low,1,12,domestic_only,0,0,1902709,normal,0
2025-11-07T13:02:44,C00252,40588.8,39303.6,1285.2,2,1128,0,trusted_device,different_city,Peshawar,Karachi,Easypaisa,Healthcare,medium,0,13,domestic_only,0,0,1219877,normal,0
2025-02-26T12:21:24,C00463,107287.6,126156.8,-18869.2,3,851,0,trusted_device,same_city,Sialkot,Sialkot,POS,Dining,medium,1,12,domestic_only,0,0,695571,normal,0
2025-07-17T13:44:37,C00729,30144.8,29680.0,464.8,18,2528,0,trusted_device,same_city,Sialkot,Sialkot,ATM,Cash,medium,0,13,domestic_only,0,0,697964,normal,0
2025-08-06T13:46:12,C00858,75667.2,76594.0,-926.8,7,955,0,trusted_device,same_city,Karachi,Karachi,POS,Cash,low,0,13,domestic_only,0,0,1207269,normal,0
2025-04-17T09:33:55,C00530,18858.0,20115.2,-1257.2,1,400,0,trusted_device,same_city,Quetta,Quetta,POS,Electronics,high,0,9,domestic_only,0,0,234132,normal,0
2025-02-25T22:38:05,C00523,56963.2,52357.2,4606.0,2,450,1,trusted_device,same_city,Lahore,Lahore,App,Dining,low,1,22,domestic_only,0,0,2365234,normal,0
2025-11-15T16:48:23,C00748,544118.4,87250.8,456867.6,1,272,0,trusted_device,same_city,Sialkot,Sialkot,POS,Travel,low,0,16,domestic_only,0,0,101497,amount_5x_avg_30d,1
2025-03-28T14:24:40,C00535,28375.2,34865.6,-6493.2,1,397,0,trusted_device,same_city,Karachi,Karachi,JazzCash,P2P,medium,1,14,domestic_only,0,0,1385135,normal,0
2025-08-20T09:03:07,C00739,14305.2,14386.4,-78.4,14,1830,0,trusted_device,same_city,Lahore,Lahore,ATM,Dining,low,0,9,domestic_only,0,0,2646932,normal,0
2025-12-18T14:40:11,C00431,24186.4,23298.8,887.6,11,865,0,trusted_device,same_city,Lahore,Lahore,IBFT,Education,medium,0,14,domestic_only,0,0,1126439,normal,0
2025-03-27T11:47:15,C00660,16007.6,13364.4,2646.0,4,54,0,emulated_device,same_city,Quetta,Quetta,POS,P2P,low,1,11,domestic_only,0,0,769424,normal,0
2025-04-11T15:37:08,C00685,28170.8,23928.8,4242.0,5,1270,0,new_device,same_city,Islamabad,Islamabad,POS,Fuel,medium,0,15,domestic_only,0,0,2596517,normal,0
2025-07-02T14:45:35,C00009,26208.0,15724.8,10483.2,0,375,0,trusted_device,same_city,Faisalabad,Faisalabad,Raast,Travel,medium,0,14,domestic_only,0,0,4176330,normal,0
2025-01-05T09:19:56,C00066,18802.0,23525.6,-4723.6,1,99,0,trusted_device,same_city,Quetta,Quetta,App,Utilities,low,0,9,domestic_only,0,0,0,normal,0
2025-06-23T07:51:00,C00644,23682.4,19434.8,4247.6,1,10,1,trusted_device,same_city,Hyderabad,Hyderabad,POS,Others,low,0,7,domestic_only,0,0,925212,normal,0
2025-05-19T12:14:40,C00736,114755.2,112229.6,2525.6,2,461,0,trusted_device,same_city,Sialkot,Sialkot,ATM,Groceries,low,0,12,domestic_only,0,0,690591,normal,0
2025-03-07T12:15:17,C00206,35086.8,38197.6,-3110.8,5,1154,0,trusted_device,same_city,Peshawar,Peshawar,ATM,P2P,medium,0,12,domestic_only,0,0,1135088,normal,0
2025-11-04T13:51:51,C00131,25211.2,22551.2,2660.0,3,376,1,trusted_device,same_city,Lahore,Lahore,IBFT,Electronics,high,0,13,domestic_only,0,0,684084,normal,0
2025-10-09T11:06:05,C00884,40961.2,36257.2,4704.0,4,1177,1,trusted_device,same_city,Peshawar,Peshawar,Easypaisa,Utilities,low,0,11,domestic_only,0,0,74085,normal,0
2025-11-26T17:53:50,C00217,19213.6,21456.4,-2242.8,6,1940,0,trusted_device,same_city,Karachi,Karachi,Raast,Healthcare,low,1,17,domestic_only,0,0,14124864,normal,0
2025-05-16T10:46:19,C00384,65716.0,42865.2,22850.8,1,55,0,trusted_device,same_city,Islamabad,Islamabad,JazzCash,Fuel,low,0,10,domestic_only,0,0,232244,normal,0
2025-11-04T14:16:28,C00775,20277.6,18508.0,1769.6,16,1690,0,trusted_device,same_city,Multan,Multan,Easypaisa,P2P,medium,0,14,domestic_only,0,0,5881861,normal,0
2025-03-27T07:40:07,C00013,32964.4,36775.2,-3810.8,6,974,0,new_device,same_city,Peshawar,Peshawar,JazzCash,Cash,low,1,7,domestic_only,0,0,1893512,normal,0
2025-05-16T13:13:21,C00232,23632.0,28240.8,-4606.0,7,1025,0,trusted_device,same_city,Islamabad,Islamabad,Raast,Groceries,medium,0,13,domestic_only,0,0,74696,normal,0
2025-08-17T17:23:18,C00793,36100.4,36836.8,-736.4,2,242,1,trusted_device,same_city,Hyderabad,Hyderabad,ATM,P2P,high,0,17,domestic_only,0,0,2503098,normal,0
2025-11-03T21:05:59,C00137,18323.2,20090.0,-1766.8,12,1154,0,trusted_device,same_city,Multan,Multan,App,Utilities,high,0,21,domestic_only,0,0,50,duplicate_tx_60s,1
2025-06-23T14:40:22,C00444,5924.8,16217.6,-10292.8,1,39,1,new_device,same_city,Islamabad,Islamabad,IBFT,Fuel,high,0,14,domestic_only,0,0,781583,normal,0
2025-02-28T21:45:12,C00460,73477.6,61894.0,11583.6,9,654,0,trusted_device,same_city,Karachi,Karachi,Easypaisa,Cash,low,1,21,domestic_only,0,0,1652445,normal,0
2025-01-16T15:32:02,C00164,16808.4,23088.8,-6277.6,4,54,1,trusted_device,same_city,Peshawar,Peshawar,App,Healthcare,medium,0,15,domestic_only,0,0,0,normal,0
2025-02-13T14:30:19,C00668,21014.0,20381.2,632.8,1,1273,0,trusted_device,same_city,Sialkot,Sialkot,Easypaisa,Cash,medium,0,14,domestic_only,0,0,360278,normal,0
2025-01-31T10:16:41,C00136,29349.6,31329.2,-1979.6,5,840,0,trusted_device,same_city,Islamabad,Islamabad,1LINK,Fuel,low,1,10,domestic_only,0,0,511420,normal,0
2025-07-08T14:02:48,C00838,31785.6,37746.8,-5961.2,5,812,0,trusted_device,same_city,Multan,Multan,1LINK,Groceries,medium,0,14,domestic_only,0,0,349265,normal,0
2025-11-07T16:27:26,C00307,33149.2,39771.2,-6622.0,3,253,1,trusted_device,different_city,Quetta,Faisalabad,JazzCash,Cash,high,0,16,domestic_only,0,0,1901605,normal,0
2025-04-18T12:53:20,C00460,51640.4,59900.4,-8257.2,8,663,0,emulated_device,same_city,Karachi,Karachi,App,Groceries,low,0,12,domestic_only,0,0,1363891,normal,0
2025-09-10T14:15:18,C00218,18009.6,16506.0,1503.6,9,687,0,trusted_device,same_city,Karachi,Karachi,Raast,P2P,low,0,14,domestic_only,0,0,5871906,normal,0
2025-10-06T10:14:19,C00239,30942.8,24035.2,6910.4,17,2634,0,trusted_device,same_city,Lahore,Lahore,Easypaisa,Cash,low,0,10,domestic_only,0,0,2735830,normal,0
2025-05-18T18:11:28,C00116,10186.4,8128.4,2058.0,9,738,0,trusted_device,same_city,Multan,Multan,Easypaisa,P2P,low,0,18,domestic_only,0,0,369922,normal,0
2025-08-20T13:36:56,C00254,16130.8,17634.4,-1503.6,4,76,0,trusted_device,same_city,Peshawar,Peshawar,JazzCash,Travel,high,0,13,domestic_only,0,0,2408938,normal,0
2025-03-18T12:00:15,C00281,21254.8,21044.8,210.0,17,2112,0,trusted_device,same_city,Multan,Multan,App,Others,low,0,12,domestic_only,0,0,103338,normal,0
2025-01-12T08:33:07,C00355,10858.4,9259.6,1601.6,13,1560,0,trusted_device,same_city,Multan,Multan,1LINK,P2P,low,0,8,domestic_only,0,0,0,normal,0
2025-03-20T16:06:46,C00043,24032.4,18032.0,6000.4,10,1750,0,trusted_device,same_city,Hyderabad,Hyderabad,ATM,P2P,low,0,16,domestic_only,0,0,1468998,normal,0
2025-09-22T18:45:37,C00248,42274.4,43985.2,-1710.8,5,987,0,trusted_device,same_city,Multan,Multan,Raast,Fuel,medium,0,18,domestic_only,0,0,4689064,normal,0
2025-09-23T12:06:56,C00623,28285.6,30923.2,-2637.6,0,373,1,trusted_device,same_city,Islamabad,Islamabad,1LINK,P2P,high,0,12,domestic_only,0,0,271679,normal,0
2025-01-29T10:05:52,C00200,20185.2,15220.8,4964.4,6,42,0,trusted_device,same_city,Multan,Multan,Easypaisa,P2P,medium,1,10,domestic_only,0,0,1358753,normal,0
2025-02-01T10:54:59,C00515,17687.6,16427.6,1260.0,2,82,0,trusted_device,same_city,Islamabad,Islamabad,Easypaisa,Groceries,medium,1,10,domestic_only,0,0,2694920,normal,0
2025-02-14T14:53:08,C00758,58998.8,65934.4,-6935.6,3,950,0,trusted_device,same_city,Karachi,Karachi,IBFT,Dining,high,0,14,domestic_only,0,0,0,normal,0
2025-04-23T10:44:51,C00671,19628.0,27137.6,-7509.6,1,64,0,new_device,same_city,Hyderabad,Hyderabad,JazzCash,Groceries,high,0,10,domestic_only,0,0,0,normal,0
2025-07-28T09:39:36,C00203,30480.8,33350.8,-2870.0,2,271,0,trusted_device,same_city,Rawalpindi,Rawalpindi,Easypaisa,Travel,medium,1,9,domestic_only,0,0,776341,normal,0
2025-05-21T16:12:02,C00662,59953.6,51864.4,8092.0,1,823,0,new_device,same_city,Sialkot,Sialkot,ATM,Fuel,low,0,16,domestic_only,0,0,361584,normal,0
2025-08-18T19:47:42,C00261,11580.8,16228.8,-4648.0,2,66,0,trusted_device,same_city,Peshawar,Peshawar,Easypaisa,P2P,low,0,19,domestic_only,0,0,367875,normal,0
2025-04-22T11:22:24,C00384,74446.4,46561.2,27885.2,3,62,0,emulated_device,same_city,Islamabad,Islamabad,Raast,Dining,low,0,11,domestic_only,0,0,676009,normal,0
2025-09-02T13:30:17,C00289,18088.0,18830.0,-742.0,2,454,0,trusted_device,same_city,Quetta,Quetta,ATM,Cash,low,0,13,domestic_only,0,0,1046553,normal,0
2025-05-25T07:45:28,C00799,80749.2,66040.8,14708.4,0,171,0,trusted_device,different_city,Lahore,Multan,POS,P2P,low,1,7,domestic_only,0,0,1976334,normal,0
2025-12-18T12:25:07,C00419,13636.0,15052.8,-1416.8,5,69,0,trusted_device,same_city,Sialkot,Sialkot,Easypaisa,Education,medium,0,12,domestic_only,0,0,1192036,normal,0
2025-02-11T12:39:12,C00243,22691.2,23433.2,-744.8,13,2992,0,trusted_device,same_city,Sialkot,Sialkot,ATM,Groceries,low,0,12,domestic_only,0,0,1476470,normal,0
2025-07-20T08:21:27,C00743,87869.6,90154.4,-2284.8,0,927,0,trusted_device,same_city,Lahore,Lahore,App,P2P,high,0,8,domestic_only,0,0,3704372,normal,0
2025-02-12T14:07:50,C00689,128900.8,16388.4,112512.4,0,72,1,emulated_device,different_city,Rawalpindi,Lahore,IBFT,Utilities,low,0,14,domestic_only,0,0,2394863,amount_5x_avg_30d,1
2025-06-26T12:07:36,C00345,10480.4,9861.6,618.8,10,1962,0,trusted_device,same_city,Peshawar,Peshawar,Easypaisa,Fuel,high,1,12,domestic_only,0,0,235375,normal,0
2025-01-23T06:18:39,C00251,30962.4,40471.2,-9506.0,13,2609,0,trusted_device,same_city,Karachi,Karachi,1LINK,Fuel,medium,0,6,domestic_only,0,0,245424,normal,0
2025-05-28T13:52:55,C00700,18384.8,36321.6,-17936.8,1,48,0,trusted_device,same_city,Islamabad,Islamabad,App,P2P,low,1,13,domestic_only,0,0,178203,normal,0
2025-10-19T16:13:44,C00044,33628.0,32006.8,1621.2,2,111,0,trusted_device,same_city,Faisalabad,Faisalabad,1LINK,Fuel,low,0,16,domestic_only,0,0,2786838,normal,0
2025-08-23T14:54:33,C00013,35711.2,37763.6,-2052.4,4,978,0,trusted_device,same_city,Peshawar,Peshawar,ATM,Fuel,low,0,14,domestic_only,0,0,1796543,normal,0
2025-09-08T07:09:27,C00530,17007.2,19202.4,-2195.2,2,392,0,trusted_device,same_city,Quetta,Quetta,Easypaisa,P2P,high,0,7,domestic_only,0,0,2496746,normal,0
2025-08-31T12:07:28,C00144,28470.4,25860.8,2609.6,6,1391,0,new_device,same_city,Multan,Multan,ATM,Fuel,high,1,12,domestic_only,0,0,1388475,normal,0
2025-05-19T13:05:44,C00594,71775.2,69899.2,1876.0,1,300,0,trusted_device,same_city,Islamabad,Islamabad,App,Groceries,low,0,13,domestic_only,0,0,1265330,normal,0
2025-06-11T06:05:50,C00828,47698.0,45668.0,2030.0,1,233,1,trusted_device,same_city,Islamabad,Islamabad,ATM,Electronics,medium,0,6,domestic_only,0,0,3082621,normal,0
2025-06-09T13:57:09,C00192,10234.0,13745.2,-3511.2,8,1389,0,trusted_device,same_city,Sialkot,Sialkot,Raast,Others,low,0,13,domestic_only,0,0,2076036,normal,0
2025-12-27T08:09:29,C00881,38001.6,33143.6,4858.0,4,754,0,trusted_device,same_city,Islamabad,Islamabad,ATM,Fuel,low,1,8,domestic_only,0,0,157035,normal,0
2025-06-05T10:49:05,C00611,53155.2,55165.6,-2010.4,2,451,0,trusted_device,same_city,Rawalpindi,Rawalpindi,1LINK,Groceries,medium,0,10,domestic_only,0,0,1975017,normal,0
2025-09-18T13:48:10,C00039,27935.6,25698.4,2237.2,1,202,1,emulated_device,same_city,Karachi,Karachi,IBFT,Cash,medium,0,13,domestic_only,0,0,3209362,normal,0
2025-06-13T06:33:35,C00334,33084.8,28761.6,4320.4,0,315,1,trusted_device,same_city,Islamabad,Islamabad,1LINK,Others,medium,0,6,domestic_only,0,0,413690,normal,0
2025-03-14T14:10:28,C00723,45614.8,49011.2,-3396.4,10,1447,0,trusted_device,same_city,Quetta,Quetta,1LINK,Groceries,low,0,14,domestic_only,0,0,1316374,normal,0
2025-01-27T14:45:59,C00281,18085.2,19658.8,-1573.6,17,2133,0,trusted_device,same_city,Multan,Multan,1LINK,Cash,low,1,14,domestic_only,0,0,709965,normal,0
2025-11-27T09:51:59,C00252,45183.6,39001.2,6182.4,3,1113,0,trusted_device,different_city,Peshawar,Karachi,App,P2P,medium,1,9,domestic_only,0,0,1716555,normal,0
2025-07-23T11:11:47,C00483,108175.2,109037.6,-859.6,2,716,0,trusted_device,same_city,Rawalpindi,Rawalpindi,1LINK,Groceries,high,0,11,domestic_only,0,0,149080,normal,0
2025-09-30T07:42:02,C00858,47776.4,73864.0,-26087.6,6,967,0,trusted_device,same_city,Karachi,Karachi,POS,Groceries,low,1,7,domestic_only,0,0,589248,normal,0
2025-02-08T13:34:36,C00037,44483.6,50047.2,-5563.6,1,746,0,trusted_device,same_city,Quetta,Quetta,POS,Groceries,low,0,13,domestic_only,0,0,176878,normal,0
2025-05-11T12:43:27,C00023,31309.6,31460.8,-151.2,3,203,0,trusted_device,same_city,Sialkot,Sialkot,ATM,Others,high,0,12,domestic_only,0,0,1290387,normal,0
2025-05-19T11:06:01,C00710,15472.8,20616.4,-5140.8,6,1296,1,trusted_device,same_city,Faisalabad,Faisalabad,ATM,Others,low,0,11,domestic_only,0,0,4758393,normal,0
2025-02-05T12:57:50,C00761,5611.2,5846.4,-235.2,0,105,1,trusted_device,same_city,Karachi,Karachi,1LINK,Dining,low,0,12,domestic_only,0,0,182386,normal,0
2025-02-13T06:16:08,C00710,21128.8,20960.8,168.0,7,1298,0,trusted_device,same_city,Faisalabad,Faisalabad,1LINK,P2P,low,0,6,domestic_only,0,0,306982,normal,0
2025-01-05T16:57:27,C00785,73508.4,73178.0,330.4,3,567,0,trusted_device,different_city,Rawalpindi,Karachi,1LINK,P2P,low,0,16,domestic_only,0,0,0,normal,0
2025-04-11T07:03:33,C00294,66026.8,75359.2,-9332.4,3,603,0,trusted_device,same_city,Peshawar,Peshawar,App,Utilities,medium,0,7,domestic_only,0,0,3515683,normal,0
2025-04-03T06:29:29,C00282,18320.4,16086.0,2234.4,0,401,0,trusted_device,same_city,Peshawar,Peshawar,POS,Fuel,high,0,6,domestic_only,0,0,7234836,normal,0
2025-11-20T10:54:56,C00666,8201.2,10586.8,-2385.6,0,314,0,new_device,same_city,Sialkot,Sialkot,1LINK,P2P,medium,0,10,domestic_only,0,0,2232350,normal,0
2025-06-19T11:02:52,C00265,26160.4,38494.4,-12336.8,0,386,0,emulated_device,different_city,Peshawar,Sialkot,JazzCash,Cash,low,0,11,domestic_only,0,0,1456980,normal,0
2025-05-16T13:50:37,C00250,30466.8,29299.2,1167.6,0,246,0,trusted_device,same_city,Karachi,Karachi,App,Groceries,low,0,13,domestic_only,0,0,88118,normal,0
2025-12-30T14:34:48,C00648,23844.8,20076.0,3771.6,15,2791,0,new_device,different_city,Karachi,Faisalabad,ATM,Cash,medium,1,14,domestic_only,0,0,1544275,normal,0
2025-05-07T13:40:48,C00066,19975.2,24340.4,-4365.2,0,102,0,trusted_device,same_city,Quetta,Quetta,ATM,Groceries,low,0,13,domestic_only,0,0,4499467,normal,0
2025-12-02T11:34:40,C00746,22803.2,19532.8,3270.4,9,409,0,trusted_device,different_city,Multan,Karachi,POS,Cash,low,0,11,domestic_only,0,0,173757,normal,0
2025-01-13T16:14:26,C00534,206026.8,159681.2,46345.6,2,576,0,trusted_device,same_city,Hyderabad,Hyderabad,App,Healthcare,low,0,16,domestic_only,0,0,261235,normal,0
2025-11-22T09:35:56,C00043,19874.4,18032.0,1842.4,16,1741,0,new_device,different_city,Faisalabad,Hyderabad,ATM,Cash,low,0,9,domestic_only,0,0,162385,rapid_atm_multi_location,1
2025-10-05T12:53:06,C00847,67471.6,81622.8,-14151.2,1,1151,0,trusted_device,same_city,Sialkot,Sialkot,App,P2P,medium,0,12,domestic_only,0,0,2674586,normal,0
2025-07-25T11:31:23,C00733,33723.2,25578.0,8145.2,5,1074,0,trusted_device,same_city,Sialkot,Sialkot,IBFT,Travel,low,1,11,domestic_only,0,0,259324,normal,0
2025-12-17T13:58:04,C00265,31791.2,43671.6,-11880.4,3,408,1,trusted_device,same_city,Sialkot,Sialkot,Raast,Others,low,0,13,domestic_only,0,0,273747,normal,0
2025-10-11T13:24:16,C00772,59844.4,62571.6,-2727.2,1,1302,0,trusted_device,same_city,Islamabad,Islamabad,Easypaisa,Utilities,medium,0,13,domestic_only,0,0,503274,normal,0
2025-02-24T15:31:35,C00210,14375.2,9774.8,4600.4,1,40,0,trusted_device,same_city,Lahore,Lahore,JazzCash,Travel,low,0,15,domestic_only,0,0,704852,normal,0
2025-08-11T19:51:29,C00301,18701.2,17368.4,1332.8,16,1803,0,trusted_device,same_city,Rawalpindi,Rawalpindi,App,P2P,low,0,19,domestic_only,0,0,17752,normal,0
2025-02-09T09:57:23,C00384,47012.0,46905.6,106.4,6,69,0,trusted_device,same_city,Islamabad,Islamabad,Raast,Groceries,low,0,9,domestic_only,0,0,2159219,normal,0
2025-11-08T15:12:27,C00896,83720.0,76064.8,7658.0,3,1219,0,trusted_device,different_city,Faisalabad,Lahore,App,Groceries,low,0,15,domestic_only,0,0,15133204,normal,0
2025-07-18T16:23:52,C00482,103955.6,98386.4,5566.4,5,589,0,trusted_device,same_city,Faisalabad,Faisalabad,ATM,Cash,medium,0,16,domestic_only,0,0,2525793,normal,0
2025-03-22T13:36:58,C00207,49672.0,50780.8,-1108.8,1,110,0,trusted_device,same_city,Quetta,Quetta,ATM,Utilities,low,0,13,domestic_only,0,0,94285,normal,0
2025-08-03T17:21:10,C00016,7887.6,8867.6,-980.0,0,68,1,emulated_device,same_city,Lahore,Lahore,JazzCash,Fuel,low,0,17,domestic_only,0,0,3391367,normal,0
2025-06-10T11:49:50,C00756,28268.8,18225.2,10043.6,6,77,0,trusted_device,different_city,Islamabad,Quetta,1LINK,P2P,low,0,11,domestic_only,0,0,330831,normal,0
2025-06-18T11:40:43,C00236,16598.4,14520.8,2077.6,12,2105,0,trusted_device,same_city,Peshawar,Peshawar,1LINK,Cash,low,0,11,domestic_only,0,0,2400533,normal,0
2025-07-13T06:13:40,C00333,13543.6,14509.6,-966.0,1,85,1,trusted_device,same_city,Hyderabad,Hyderabad,App,Fuel,high,0,6,domestic_only,0,0,8715043,normal,0
2025-06-01T15:34:42,C00376,41706.0,41619.2,86.8,2,150,1,trusted_device,same_city,Lahore,Lahore,App,Utilities,low,1,15,domestic_only,0,0,1574082,normal,0
2025-02-01T15:42:31,C00719,43932.0,39009.6,4922.4,1,426,0,emulated_device,same_city,Rawalpindi,Rawalpindi,1LINK,Others,medium,1,15,domestic_only,0,0,863153,normal,0
2025-05-25T16:48:55,C00511,23797.2,21364.0,2433.2,1,64,0,new_device,different_city,Karachi,Lahore,App,Education,high,1,16,domestic_only,0,0,3553672,normal,0
2025-05-14T12:50:45,C00178,17477.6,16788.8,688.8,6,934,0,trusted_device,same_city,Islamabad,Islamabad,IBFT,Electronics,low,0,12,domestic_only,0,0,3119874,normal,0
2025-01-17T15:05:11,C00550,37108.4,32981.2,4127.2,14,1076,0,trusted_device,same_city,Islamabad,Islamabad,JazzCash,P2P,medium,0,15,domestic_only,0,0,1204234,normal,0
2025-01-07T13:13:26,C00273,31967.6,24217.2,7750.4,13,2488,1,trusted_device,same_city,Karachi,Karachi,App,Utilities,medium,0,13,domestic_only,0,0,0,normal,0
2025-11-19T12:47:35,C00428,6658.4,14543.2,-7882.0,6,26,0,new_device,same_city,Rawalpindi,Rawalpindi,ATM,P2P,medium,0,12,domestic_only,0,0,2515958,normal,0
2025-06-28T08:23:51,C00871,21582.4,21142.8,436.8,13,1037,0,trusted_device,same_city,Sialkot,Sialkot,Raast,Groceries,medium,1,8,domestic_only,0,0,229742,normal,0
