timestamp,customer_id,amount,avg_user_amount,amount_deviation,tx_velocity,tx_history,new_beneficiary,device,location,city,home_city,channel,merchant_category,kyc_tier,is_holiday,hour,is_anomaly
2025-06-05T12:47:31,C00810,19065.2,18547.2,518.0,8,2294,0,new_device,same_city,Peshawar,Peshawar,ATM,Travel,low,0,12,0
2025-10-02T09:38:15,C00795,42705.6,36055.6,6647.2,8,590,0,trusted_device,same_city,Faisalabad,Faisalabad,JazzCash,P2P,low,0,9,0
2025-05-22T12:05:49,C00224,8752.8,7834.4,918.4,0,22,0,trusted_device,same_city,Hyderabad,Hyderabad,Easypaisa,Cash,low,0,12,0
2025-09-28T08:19:58,C00121,43187.2,44483.6,-1296.4,1,22,0,new_device,same_city,Sialkot,Sialkot,JazzCash,Cash,medium,1,8,0
2025-06-02T09:00:42,C00483,111638.8,111445.6,193.2,0,725,0,emulated_device,different_city,Quetta,Rawalpindi,IBFT,Others,high,0,9,1
2025-03-10T10:22:36,C00515,13465.2,12944.4,520.8,3,76,0,emulated_device,different_city,Hyderabad,Islamabad,POS,Groceries,medium,0,10,0
2025-09-27T08:14:39,C00379,182050.4,162850.8,19199.6,2,779,0,trusted_device,same_city,Islamabad,Islamabad,App,Dining,low,1,8,0
2025-01-16T11:36:59,C00138,28501.2,57425.2,-28924.0,2,248,0,trusted_device,same_city,Rawalpindi,Rawalpindi,Easypaisa,P2P,high,0,11,0
2025-04-01T11:05:26,C00667,45432.8,39844.0,5588.8,6,1262,0,trusted_device,same_city,Quetta,Quetta,JazzCash,Others,low,1,11,0
2025-12-04T10:52:01,C00675,29859.2,30220.4,-361.2,2,778,0,trusted_device,same_city,Rawalpindi,Rawalpindi,IBFT,Groceries,low,0,10,0
2025-12-26T09:30:15,C00172,16032.8,15568.0,464.8,5,65,0,trusted_device,same_city,Rawalpindi,Rawalpindi,IBFT,Fuel,low,1,9,0
2025-07-01T16:31:45,C00281,20050.8,20574.4,-523.6,17,2113,0,trusted_device,same_city,Multan,Multan,POS,P2P,low,1,16,0
2025-01-30T15:13:27,C00382,80668.0,83031.2,-2360.4,3,418,0,trusted_device,same_city,Hyderabad,Hyderabad,ATM,Groceries,low,1,15,0
2025-07-16T15:15:57,C00164,28296.8,23318.4,4975.6,5,54,0,emulated_device,same_city,Peshawar,Peshawar,Raast,Dining,medium,0,15,0
2025-11-30T11:56:20,C00683,20795.6,19006.4,1789.2,2,64,1,new_device,different_city,Multan,Faisalabad,App,Fuel,high,1,11,0
2025-12-16T14:48:07,C00530,20902.0,18897.2,2004.8,2,407,0,trusted_device,different_city,Multan,Quetta,ATM,Education,high,0,14,0
2025-11-27T16:19:19,C00429,16021.6,20025.6,-4004.0,2,34,0,trusted_device,same_city,Quetta,Quetta,1LINK,Healthcare,low,1,16,0
2025-01-17T17:30:08,C00497,27736.8,26698.0,1038.8,10,1586,0,trusted_device,different_city,Karachi,Sialkot,App,Utilities,high,0,17,0
2025-06-23T10:17:02,C00265,99764.0,41034.0,58730.0,14,396,1,new_device,same_city,Sialkot,Sialkot,Raast,Fuel,low,0,10,1
2025-09-11T09:53:19,C00124,44508.8,25379.2,19129.6,9,73,0,trusted_device,same_city,Quetta,Quetta,JazzCash,Groceries,high,0,9,0
2025-06-17T09:52:20,C00087,19619.6,17200.4,2419.2,0,58,1,trusted_device,same_city,Lahore,Lahore,App,Dining,medium,0,9,0
2025-12-06T20:51:29,C00168,64803.2,19947.2,44856.0,1,88,0,trusted_device,same_city,Multan,Multan,Raast,Utilities,high,0,20,1
2025-11-02T12:47:19,C00002,29638.0,23147.6,6490.4,1,279,0,trusted_device,same_city,Hyderabad,Hyderabad,POS,P2P,medium,0,12,0
2025-11-12T15:13:59,C00632,20272.0,15579.2,4692.8,1,28,0,trusted_device,same_city,Islamabad,Islamabad,IBFT,Utilities,low,0,15,0
2025-12-09T16:21:27,C00515,11810.4,15386.0,-3575.6,2,85,0,trusted_device,same_city,Islamabad,Islamabad,Easypaisa,Groceries,medium,0,16,0
2025-06-24T16:01:05,C00443,22201.2,22190.0,11.2,11,1536,0,trusted_device,same_city,Karachi,Karachi,1LINK,Travel,medium,0,16,0
2025-05-07T21:40:39,C00259,21957.6,21708.4,249.2,5,67,0,trusted_device,different_city,Islamabad,Peshawar,1LINK,Groceries,low,0,21,0
2025-11-06T14:14:47,C00134,27633.2,28229.6,-596.4,1,903,0,trusted_device,same_city,Multan,Multan,App,Utilities,low,0,14,0
2025-08-06T12:56:58,C00574,16732.8,15713.6,1019.2,8,1790,0,new_device,same_city,Islamabad,Islamabad,Easypaisa,Travel,low,0,12,0
2025-02-11T17:12:14,C00152,96723.2,83342.0,13384.0,3,444,0,new_device,same_city,Quetta,Quetta,Easypaisa,Fuel,medium,0,17,0
2025-12-13T06:47:55,C00273,172796.4,24130.4,148666.0,12,2503,1,trusted_device,same_city,Karachi,Karachi,POS,Dining,medium,0,6,1
2025-10-31T13:26:17,C00771,53698.4,52334.8,1363.6,3,512,0,trusted_device,same_city,Islamabad,Islamabad,POS,P2P,low,1,13,0
2025-04-06T11:57:14,C00057,94018.4,115231.2,-21212.8,1,1286,0,trusted_device,same_city,Peshawar,Peshawar,Raast,P2P,medium,0,11,0
2025-05-27T11:42:55,C00127,55146.0,50632.4,4513.6,2,480,0,trusted_device,same_city,Islamabad,Islamabad,1LINK,Utilities,low,1,11,0
2025-02-02T14:20:52,C00497,27650.0,26493.6,1156.4,10,1581,0,trusted_device,same_city,Sialkot,Sialkot,Raast,Dining,high,0,14,0
2025-10-12T00:13:43,C00844,41358.8,35862.4,5496.4,25,214,0,trusted_device,same_city,Karachi,Karachi,ATM,Groceries,medium,0,0,1
2025-11-07T13:30:33,C00589,82972.4,86973.6,-4001.2,1,807,0,trusted_device,same_city,Islamabad,Islamabad,1LINK,Others,medium,0,13,0
2025-11-14T11:25:08,C00138,48367.2,58802.8,-10435.6,1,245,0,trusted_device,different_city,Sialkot,Rawalpindi,IBFT,Fuel,high,0,11,0
2025-09-09T13:48:19,C00568,17522.4,11404.4,6120.8,3,85,0,trusted_device,same_city,Multan,Multan,App,Electronics,low,0,13,0
2025-02-17T07:57:59,C00657,10794.0,20034.0,-9240.0,3,28,0,trusted_device,same_city,Rawalpindi,Rawalpindi,1LINK,P2P,low,0,7,0
2025-09-25T16:03:09,C00689,23301.6,16584.4,6717.2,1,65,1,new_device,different_city,Quetta,Lahore,ATM,Utilities,low,1,16,0
2025-11-29T20:53:42,C00185,23581.6,22251.6,1330.0,0,261,0,trusted_device,same_city,Hyderabad,Hyderabad,ATM,Healthcare,medium,1,20,0
2025-08-06T13:30:44,C00027,94007.2,113394.4,-19387.2,2,331,0,trusted_device,same_city,Rawalpindi,Rawalpindi,JazzCash,Electronics,low,0,13,0
2025-12-17T14:50:22,C00835,21058.8,24351.6,-3295.6,9,2208,0,trusted_device,different_city,Sialkot,Peshawar,Raast,Utilities,low,0,14,0
2025-04-18T16:02:05,C00660,58858.8,12566.4,46292.4,0,60,1,new_device,same_city,Quetta,Quetta,1LINK,Utilities,low,0,16,1
2025-07-12T09:36:25,C00610,16139.2,18757.2,-2618.0,18,2216,0,trusted_device,same_city,Quetta,Quetta,IBFT,Cash,low,0,9,0
2025-02-10T13:15:06,C00421,26367.6,22904.0,3463.6,12,1845,0,emulated_device,different_city,Karachi,Rawalpindi,JazzCash,Education,high,0,13,1
2025-10-24T13:27:38,C00696,60242.0,50176.0,10066.0,4,65,1,trusted_device,same_city,Faisalabad,Faisalabad,ATM,Education,low,0,13,0
2025-06-24T14:46:06,C00546,16360.4,13566.0,2794.4,1,894,1,trusted_device,same_city,Rawalpindi,Rawalpindi,App,Dining,low,0,14,0
2025-09-25T13:18:09,C00080,11197.2,13686.4,-2486.4,0,96,0,trusted_device,same_city,Hyderabad,Hyderabad,JazzCash,Groceries,low,1,13,0
2025-05-21T09:50:24,C00860,35456.4,35518.0,-61.6,1,346,0,trusted_device,same_city,Karachi,Karachi,Raast,Healthcare,low,0,9,0
2025-12-03T16:46:28,C00057,127467.2,112842.8,14624.4,2,1305,1,trusted_device,same_city,Peshawar,Peshawar,1LINK,P2P,medium,0,16,0
2025-09-16T11:28:04,C00227,37802.8,50192.8,-12390.0,0,423,1,trusted_device,same_city,Sialkot,Sialkot,ATM,P2P,low,0,11,0
2025-01-18T14:59:56,C00536,59875.2,89675.6,-29800.4,3,1043,0,emulated_device,same_city,Sialkot,Sialkot,Easypaisa,P2P,medium,0,14,0
2025-09-11T11:03:36,C00815,99904.0,93794.4,6109.6,2,905,0,trusted_device,same_city,Rawalpindi,Rawalpindi,Easypaisa,Groceries,medium,0,11,0
2025-08-04T15:32:01,C00345,10421.6,9872.8,548.8,10,1961,0,trusted_device,same_city,Peshawar,Peshawar,ATM,Groceries,high,0,15,0
2025-04-23T14:35:28,C00730,24833.2,24673.6,156.8,0,120,0,new_device,same_city,Quetta,Quetta,1LINK,Dining,medium,0,14,0
2025-11-27T15:24:18,C00058,24180.8,22769.6,1411.2,5,12,0,trusted_device,different_city,Faisalabad,Lahore,Raast,Travel,low,1,15,0
2025-06-11T09:34:17,C00337,58648.8,63574.0,-4925.2,4,432,0,trusted_device,same_city,Karachi,Karachi,Easypaisa,Education,high,0,9,0
2025-10-13T12:46:59,C00382,87802.4,80567.2,7235.2,0,399,0,trusted_device,same_city,Hyderabad,Hyderabad,ATM,Travel,low,0,12,0
2025-08-24T09:43:22,C00171,12518.8,12908.0,-389.2,1,52,1,trusted_device,same_city,Quetta,Quetta,1LINK,P2P,medium,0,9,0
2025-07-26T08:58:34,C00153,76059.2,77064.4,-1005.2,2,1108,0,trusted_device,same_city,Multan,Multan,Easypaisa,Utilities,medium,1,8,0
2025-05-17T16:51:18,C00602,21498.4,22184.4,-688.8,13,902,0,trusted_device,same_city,Quetta,Quetta,Raast,Dining,low,0,16,0
2025-10-23T11:35:37,C00647,67110.4,59925.6,7184.8,2,791,0,trusted_device,same_city,Lahore,Lahore,POS,Dining,low,0,11,0
2025-03-06T16:21:28,C00446,15960.0,16875.6,-918.4,0,76,0,new_device,same_city,Rawalpindi,Rawalpindi,JazzCash,Healthcare,low,0,16,0
2025-06-14T13:24:35,C00619,9545.2,8702.4,842.8,3,80,0,new_device,same_city,Peshawar,Peshawar,Easypaisa,Fuel,high,0,13,0
2025-02-08T09:44:53,C00208,19852.0,23114.0,-3259.2,17,1147,0,trusted_device,same_city,Peshawar,Peshawar,App,P2P,low,0,9,0
2025-12-08T10:34:37,C00246,73049.2,63702.8,9343.6,3,1001,0,trusted_device,same_city,Rawalpindi,Rawalpindi,JazzCash,P2P,medium,0,10,0
2025-09-06T10:38:28,C00236,17113.6,13938.4,3175.2,12,2100,0,trusted_device,same_city,Peshawar,Peshawar,Raast,Healthcare,low,0,10,0
2025-08-14T01:14:52,C00660,14050.4,13812.4,240.8,44,64,1,trusted_device,same_city,Quetta,Quetta,1LINK,Others,low,1,1,1
2025-07-09T13:13:15,C00710,20627.6,20711.6,-84.0,7,1301,0,trusted_device,same_city,Faisalabad,Faisalabad,POS,Groceries,low,0,13,0
2025-02-26T14:54:59,C00456,32544.4,31595.2,949.2,12,1388,0,trusted_device,same_city,Lahore,Lahore,IBFT,Utilities,low,1,14,0
2025-01-29T13:43:41,C00289,19832.4,20126.4,-294.0,4,461,0,new_device,same_city,Quetta,Quetta,ATM,Groceries,low,1,13,0
2025-05-14T04:29:38,C00134,33905.2,28635.6,5269.6,3,926,0,emulated_device,same_city,Multan,Multan,ATM,Electronics,low,0,4,1
2025-01-17T18:59:08,C00018,12681.2,15534.4,-2853.2,2,94,1,new_device,same_city,Lahore,Lahore,1LINK,Others,medium,0,18,0
2025-07-05T11:23:13,C00874,18723.6,19980.8,-1257.2,2,742,0,new_device,same_city,Karachi,Karachi,POS,Cash,medium,0,11,0
2025-07-07T11:06:48,C00273,26121.2,24530.8,1590.4,13,2499,0,trusted_device,same_city,Karachi,Karachi,App,Dining,medium,0,11,0
2025-02-23T21:45:59,C00306,15481.2,16329.6,-848.4,10,1548,0,emulated_device,same_city,Faisalabad,Faisalabad,Raast,Dining,low,0,21,0
2025-02-25T13:36:15,C00665,17396.4,13778.8,3620.4,1,347,1,new_device,different_city,Multan,Hyderabad,POS,Cash,low,1,13,0
2025-02-15T10:12:58,C00035,18236.4,20020.0,-1783.6,1,1396,0,trusted_device,different_city,Sialkot,Hyderabad,App,Others,low,0,10,0
2025-12-28T14:38:14,C00297,26588.8,28358.4,-1769.6,1,312,0,trusted_device,same_city,Lahore,Lahore,POS,Cash,high,1,14,0
2025-07-10T06:04:17,C00064,110115.6,77257.6,32860.8,3,900,0,trusted_device,same_city,Hyderabad,Hyderabad,Easypaisa,Groceries,medium,0,6,0
2025-08-24T15:09:14,C00219,89854.8,92176.0,-2324.0,5,782,1,emulated_device,different_city,Faisalabad,Rawalpindi,ATM,Healthcare,medium,0,15,1
2025-06-06T17:05:05,C00383,59928.4,58564.8,1363.6,1,79,0,emulated_device,same_city,Quetta,Quetta,Easypaisa,Dining,medium,0,17,0
2025-11-19T10:02:58,C00139,9318.4,8313.2,1002.4,1,19,0,emulated_device,same_city,Quetta,Quetta,ATM,Healthcare,low,0,10,0
2025-03-16T06:06:58,C00795,33252.8,33684.0,-431.2,10,584,0,new_device,same_city,Faisalabad,Faisalabad,JazzCash,Groceries,low,0,6,0
2025-03-12T12:21:19,C00662,57164.8,53362.4,3802.4,0,795,0,new_device,same_city,Sialkot,Sialkot,Raast,Electronics,low,0,12,0
2025-12-19T15:38:24,C00714,35369.6,28352.8,7014.0,1,384,0,trusted_device,different_city,Rawalpindi,Quetta,1LINK,Fuel,medium,0,15,0
2025-04-21T14:37:08,C00454,68059.6,68644.8,-585.2,0,686,0,trusted_device,same_city,Hyderabad,Hyderabad,IBFT,Cash,low,0,14,0
2025-01-16T13:52:22,C00656,17158.4,26286.4,-9128.0,0,366,0,trusted_device,same_city,Rawalpindi,Rawalpindi,POS,Groceries,medium,0,13,0
2025-01-15T10:53:20,C00276,14862.4,14490.0,372.4,15,1987,0,trusted_device,same_city,Islamabad,Islamabad,1LINK,Groceries,medium,0,10,0
2025-10-05T19:04:30,C00876,23220.4,17553.2,5667.2,0,776,0,trusted_device,same_city,Peshawar,Peshawar,Easypaisa,Others,high,0,19,0
2025-10-03T09:08:24,C00048,104314.0,106428.0,-2111.2,2,1112,0,trusted_device,same_city,Hyderabad,Hyderabad,Raast,P2P,low,0,9,0
2025-06-02T21:17:41,C00891,15038.8,15394.4,-358.4,14,1984,0,trusted_device,same_city,Sialkot,Sialkot,Easypaisa,Travel,medium,0,21,0
2025-10-03T10:27:58,C00014,81872.0,84109.2,-2237.2,2,978,0,trusted_device,same_city,Islamabad,Islamabad,Easypaisa,Fuel,low,0,10,0
2025-02-18T12:35:18,C00748,87710.0,89717.6,-2007.6,2,281,0,trusted_device,same_city,Sialkot,Sialkot,POS,Healthcare,low,0,12,0
2025-07-15T17:30:17,C00539,23055.2,26314.4,-3259.2,7,2113,0,trusted_device,same_city,Sialkot,Sialkot,IBFT,Groceries,medium,0,17,0
2025-04-14T14:33:04,C00788,23850.4,26868.8,-3021.2,0,250,1,trusted_device,same_city,Rawalpindi,Rawalpindi,POS,Utilities,medium,0,14,0
2025-04-24T18:44:33,C00309,54325.6,55745.2,-1419.6,0,1186,0,trusted_device,same_city,Sialkot,Sialkot,JazzCash,Dining,medium,0,18,0
2025-01-02T12:10:28,C00579,29736.0,32505.2,-2769.2,0,48,0,trusted_device,same_city,Hyderabad,Hyderabad,1LINK,Others,medium,0,12,0
2025-03-03T13:35:45,C00054,103849.2,104647.2,-800.8,2,283,0,trusted_device,same_city,Peshawar,Peshawar,POS,Others,medium,0,13,0
2025-04-18T06:29:32,C00144,21705.6,25278.4,-3572.8,7,1391,1,trusted_device,same_city,Multan,Multan,ATM,Electronics,high,0,6,0
2025-08-25T00:14:08,C00557,34112.4,24270.4,9842.0,2,63,0,new_device,same_city,Faisalabad,Faisalabad,ATM,Cash,low,1,0,1
2025-07-30T10:08:21,C00535,22456.0,35375.2,-12916.4,3,390,0,trusted_device,same_city,Karachi,Karachi,Raast,Cash,medium,1,10,0
2025-05-17T13:11:37,C00874,20493.2,20213.2,280.0,1,739,1,trusted_device,same_city,Karachi,Karachi,ATM,Education,medium,0,13,0
2025-12-07T18:48:55,C00460,61852.0,60793.6,1058.4,8,648,0,trusted_device,different_city,Multan,Karachi,IBFT,Groceries,low,0,18,0
2025-07-15T15:40:21,C00403,25648.0,25956.0,-310.8,0,307,0,new_device,same_city,Lahore,Lahore,POS,Electronics,low,0,15,0
2025-11-01T16:19:14,C00786,49520.8,44004.8,5516.0,6,1310,0,trusted_device,same_city,Faisalabad,Faisalabad,App,Fuel,low,1,16,0
2025-03-21T17:32:07,C00642,25314.8,31301.2,-5986.4,6,96,0,trusted_device,same_city,Lahore,Lahore,IBFT,Others,low,0,17,0
2025-09-30T12:11:57,C00260,13406.4,10637.2,2769.2,8,15,1,trusted_device,same_city,Multan,Multan,JazzCash,Healthcare,low,1,12,0
2025-06-23T16:14:36,C00084,8229.2,10880.8,-2651.6,7,2409,0,new_device,same_city,Hyderabad,Hyderabad,Raast,Electronics,medium,0,16,0
2025-11-27T10:50:31,C00686,263768.4,46382.0,217386.4,7,395,0,trusted_device,same_city,Sialkot,Sialkot,JazzCash,Utilities,medium,1,10,1
2025-02-13T12:01:42,C00530,14582.4,17404.8,-2822.4,0,419,0,new_device,different_city,Sialkot,Quetta,Easypaisa,Fuel,high,0,12,0
2025-07-13T13:47:03,C00469,10256.4,8562.4,1694.0,8,74,0,trusted_device,same_city,Faisalabad,Faisalabad,App,P2P,low,0,13,0
2025-12-20T10:24:03,C00715,12496.4,23377.2,-10880.8,4,178,0,trusted_device,same_city,Peshawar,Peshawar,Raast,Dining,low,0,10,0
2025-10-23T13:06:40,C00438,9564.8,13104.0,-3539.2,3,33,1,trusted_device,same_city,Rawalpindi,Rawalpindi,IBFT,P2P,low,0,13,0
2025-12-11T12:03:52,C00279,129315.2,28456.4,100858.8,5,79,1,trusted_device,same_city,Multan,Multan,1LINK,Utilities,medium,0,12,1
2025-12-04T09:31:24,C00781,84789.6,60771.2,24015.6,3,705,0,trusted_device,same_city,Hyderabad,Hyderabad,1LINK,Utilities,medium,0,9,0
2025-04-03T16:32:28,C00395,26852.0,21590.8,5261.2,17,2012,0,trusted_device,same_city,Sialkot,Sialkot,IBFT,Electronics,low,0,16,0
2025-06-30T18:08:15,C00193,14781.2,13120.8,1660.4,3,88,1,trusted_device,same_city,Rawalpindi,Rawalpindi,Easypaisa,P2P,medium,1,18,0
2025-09-15T13:48:56,C00368,19622.4,19378.8,243.6,9,439,0,trusted_device,same_city,Rawalpindi,Rawalpindi,App,Groceries,low,0,13,0
2025-09-26T12:32:10,C00035,23811.2,19143.6,4667.6,1,1395,0,trusted_device,same_city,Hyderabad,Hyderabad,POS,Cash,low,1,12,0
2025-12-08T09:24:02,C00054,113850.8,102762.8,11088.0,4,302,0,trusted_device,same_city,Peshawar,Peshawar,Raast,Groceries,medium,0,9,0
2025-10-20T12:01:42,C00075,112932.4,101180.8,11754.4,2,324,0,trusted_device,same_city,Hyderabad,Hyderabad,ATM,Utilities,low,0,12,0
2025-09-19T09:01:51,C00545,38497.2,39648.0,-1150.8,1,202,0,trusted_device,same_city,Hyderabad,Hyderabad,ATM,Groceries,low,0,9,0
2025-06-09T08:04:51,C00483,101609.2,111882.4,-10276.0,1,716,1,new_device,different_city,Karachi,Rawalpindi,1LINK,Travel,high,0,8,1
2025-11-28T18:27:56,C00207,47205.2,49112.0,-1906.8,1,114,0,trusted_device,same_city,Quetta,Quetta,ATM,Groceries,low,1,18,0
2025-05-18T11:59:27,C00163,19773.6,16388.4,3385.2,8,1094,0,trusted_device,same_city,Faisalabad,Faisalabad,App,Groceries,medium,0,11,0
2025-09-04T16:04:42,C00668,18869.2,19838.0,-968.8,2,1271,0,trusted_device,different_city,Rawalpindi,Sialkot,1LINK,Groceries,medium,0,16,0
2025-01-14T11:30:52,C00619,4782.4,9259.6,-4477.2,1,74,0,trusted_device,same_city,Peshawar,Peshawar,1LINK,Groceries,high,0,11,0
2025-03-30T03:20:21,C00428,18326.0,14338.8,3987.2,28,26,1,trusted_device,same_city,Rawalpindi,Rawalpindi,ATM,Groceries,medium,1,3,1
2025-03-03T08:54:08,C00752,32564.0,25799.2,6762.0,1,1172,0,trusted_device,same_city,Multan,Multan,Easypaisa,Dining,low,0,8,0
2025-03-26T14:47:46,C00505,64024.8,67239.2,-3214.4,0,329,0,trusted_device,same_city,Hyderabad,Hyderabad,POS,Healthcare,medium,1,14,0
2025-10-19T15:33:38,C00702,12975.2,16128.0,-3152.8,12,2403,0,trusted_device,same_city,Sialkot,Sialkot,Easypaisa,Travel,low,0,15,0
2025-04-04T13:18:00,C00783,90624.8,15047.2,75577.6,14,2544,0,trusted_device,same_city,Quetta,Quetta,Raast,P2P,medium,0,13,1
2025-09-19T12:05:25,C00468,16178.4,16475.2,-296.8,0,120,0,trusted_device,same_city,Hyderabad,Hyderabad,JazzCash,Groceries,high,0,12,0
2025-03-08T15:29:40,C00030,42968.8,41577.2,1391.6,12,2946,0,trusted_device,same_city,Hyderabad,Hyderabad,Easypaisa,Utilities,low,0,15,0
2025-01-26T12:12:02,C00533,67163.6,50089.2,17074.4,3,955,0,trusted_device,same_city,Islamabad,Islamabad,IBFT,Healthcare,medium,1,12,0
2025-10-07T13:47:26,C00620,137922.4,22576.4,115346.0,5,2723,1,trusted_device,same_city,Peshawar,Peshawar,ATM,Cash,medium,0,13,1
2025-09-18T13:05:05,C00617,85713.6,80444.0,5269.6,1,1161,0,trusted_device,same_city,Sialkot,Sialkot,App,Groceries,medium,0,13,0
2025-05-11T02:24:49,C00736,159451.6,110804.4,48647.2,6,448,0,emulated_device,different_city,Quetta,Sialkot,ATM,Cash,low,0,2,1
2025-04-18T17:37:21,C00399,13286.0,13129.2,156.8,9,2884,0,trusted_device,same_city,Sialkot,Sialkot,JazzCash,Groceries,medium,0,17,0
2025-05-13T18:11:53,C00029,11821.6,15064.0,-3242.4,3,1250,1,trusted_device,same_city,Peshawar,Peshawar,Easypaisa,Groceries,low,0,18,0
2025-10-14T13:59:37,C00731,21641.2,21826.0,-182.0,3,338,0,trusted_device,same_city,Islamabad,Islamabad,JazzCash,P2P,low,0,13,0
2025-01-17T11:49:30,C00234,67757.2,68639.2,-882.0,3,965,0,trusted_device,same_city,Islamabad,Islamabad,JazzCash,Education,low,0,11,0
2025-11-03T12:29:55,C00600,23553.6,25051.6,-1498.0,7,1400,0,trusted_device,same_city,Multan,Multan,ATM,Groceries,medium,0,12,0
2025-08-26T13:25:44,C00894,27974.8,28512.4,-537.6,2,205,0,new_device,same_city,Islamabad,Islamabad,1LINK,Travel,medium,1,13,0
2025-08-02T22:45:16,C00889,154627.2,142220.4,12406.8,2,930,0,trusted_device,same_city,Sialkot,Sialkot,IBFT,Fuel,medium,0,22,0
2025-09-26T17:29:41,C00069,14644.0,14868.0,-224.0,12,1592,0,trusted_device,same_city,Peshawar,Peshawar,App,Electronics,low,1,17,0
2025-04-02T16:11:54,C00119,15794.8,14669.2,1125.6,5,939,0,trusted_device,same_city,Sialkot,Sialkot,1LINK,Cash,low,1,16,0
2025-03-17T11:02:04,C00454,78901.2,68280.8,10620.4,3,681,0,trusted_device,same_city,Hyderabad,Hyderabad,Easypaisa,Education,low,0,11,0
2025-05-17T11:53:43,C00859,35156.8,51794.4,-16637.6,1,277,0,new_device,different_city,Faisalabad,Sialkot,POS,P2P,medium,0,11,1
2025-02-20T10:25:43,C00253,11958.8,15055.6,-3096.8,11,1432,0,trusted_device,same_city,Quetta,Quetta,JazzCash,Others,medium,0,10,0
2025-10-18T09:34:46,C00472,57374.8,96611.2,-39236.4,3,1124,0,trusted_device,same_city,Quetta,Quetta,ATM,Others,low,0,9,0
2025-09-14T16:33:17,C00125,52376.8,59578.4,-7201.6,3,560,0,trusted_device,same_city,Quetta,Quetta,Easypaisa,Others,medium,0,16,0
2025-02-28T19:43:46,C00367,36380.4,30256.8,6120.8,0,58,0,trusted_device,same_city,Quetta,Quetta,Raast,Travel,low,1,19,0
2025-12-27T15:33:24,C00443,20885.2,21442.4,-557.2,11,1522,0,trusted_device,same_city,Karachi,Karachi,POS,Dining,medium,1,15,0
2025-09-30T17:22:25,C00055,28344.4,27076.0,1268.4,3,70,1,trusted_device,different_city,Peshawar,Lahore,ATM,Travel,low,1,17,0
2025-03-10T14:18:52,C00539,26580.4,26154.8,425.6,7,2118,0,trusted_device,same_city,Sialkot,Sialkot,ATM,Cash,medium,0,14,0
2025-09-22T11:06:58,C00486,101424.4,88449.2,12975.2,4,882,0,trusted_device,same_city,Rawalpindi,Rawalpindi,ATM,Utilities,low,0,11,0
2025-11-02T14:57:48,C00574,15828.4,15293.6,532.0,8,1788,0,trusted_device,same_city,Islamabad,Islamabad,1LINK,Healthcare,low,0,14,0
2025-11-26T19:45:02,C00178,13932.8,15943.2,-2010.4,4,959,0,trusted_device,same_city,Islamabad,Islamabad,IBFT,Travel,low,1,19,0
2025-12-09T09:48:31,C00319,66634.4,71349.6,-4715.2,3,1297,0,trusted_device,same_city,Peshawar,Peshawar,1LINK,Utilities,medium,0,9,0
2025-09-27T11:27:36,C00829,2912.0,4888.8,-1976.8,3,53,1,trusted_device,different_city,Karachi,Hyderabad,1LINK,P2P,high,1,11,0
2025-05-28T11:04:51,C00035,20199.2,21179.2,-980.0,1,1402,0,trusted_device,same_city,Hyderabad,Hyderabad,Raast,Groceries,low,1,11,0
2025-08-25T12:08:04,C00670,55048.0,56476.0,-1430.8,0,345,0,trusted_device,same_city,Multan,Multan,IBFT,Fuel,low,1,12,0
2025-06-11T08:30:16,C00733,25340.0,26227.6,-887.6,7,1091,0,trusted_device,same_city,Sialkot,Sialkot,1LINK,Travel,low,0,8,0
2025-08-19T06:12:32,C00189,24878.0,26202.4,-1327.2,1,1324,0,trusted_device,same_city,Lahore,Lahore,Raast,Fuel,low,0,6,0
2025-11-13T13:16:42,C00617,87435.6,78621.2,8817.2,1,1148,0,trusted_device,same_city,Sialkot,Sialkot,Raast,Electronics,medium,0,13,0
2025-03-21T13:43:24,C00783,13518.4,15134.0,-1612.8,15,2539,0,new_device,same_city,Quetta,Quetta,Raast,Education,medium,0,13,0
2025-04-06T14:52:38,C00289,19359.2,19112.8,246.4,2,456,1,trusted_device,different_city,Peshawar,Quetta,ATM,Utilities,low,0,14,0
2025-03-06T13:48:38,C00664,20574.4,21775.6,-1201.2,7,2645,0,trusted_device,same_city,Quetta,Quetta,IBFT,Groceries,medium,0,13,0
2025-11-04T13:27:54,C00837,105117.6,66637.2,38477.6,0,368,0,trusted_device,same_city,Rawalpindi,Rawalpindi,JazzCash,Utilities,medium,0,13,0
2025-09-14T14:22:45,C00608,10978.8,14268.8,-3290.0,3,43,1,trusted_device,different_city,Karachi,Lahore,JazzCash,P2P,low,0,14,0
2025-07-01T16:17:49,C00293,40860.4,30718.8,10141.6,0,471,0,new_device,same_city,Hyderabad,Hyderabad,App,Utilities,low,1,16,0
2025-08-24T11:10:58,C00771,427417.2,52085.6,375331.6,2,519,0,trusted_device,same_city,Islamabad,Islamabad,POS,Cash,low,0,11,1
2025-11-05T09:15:29,C00200,17152.8,14484.4,2668.4,2,52,0,trusted_device,same_city,Multan,Multan,Easypaisa,Others,medium,0,9,0
2025-10-21T13:44:49,C00104,20160.0,21753.2,-1593.2,7,2297,0,trusted_device,same_city,Rawalpindi,Rawalpindi,Raast,Groceries,medium,0,13,0
2025-03-24T11:02:17,C00247,71097.6,64209.6,6888.0,3,846,0,trusted_device,same_city,Peshawar,Peshawar,POS,Travel,low,0,11,0
